stop_id,ID
8590848,880
8590849,880
8590851,1007
8590852,1006
8590853,1003
8590854,1003
8590855,1004
8590856,1004
8590857,1003
8590858,1003
8590859,1004
8590860,1004
8590861,1004
8590862,1004
8590863,1004
8590864,1003
8590866,1004
8590867,1003
8590868,1004
8590869,1004
8590870,1003
8590871,1004
8590872,1004
8590873,1004
8590874,1004
8590875,1004
8590876,1003
8590877,1004
8590878,909
8590879,972
8590880,974
8590881,974
8590882,974
8590883,974
8590884,974
8590885,974
8590886,974
8590887,974
8590888,974
8590889,974
8590890,974
8590892,974
8590894,974
8590895,974
8590896,974
8590897,974
8590898,974
8590899,974
8590900,974
8590901,1007
8590902,1007
8590903,1007
8590904,1007
8590905,1007
8590906,1007
8590908,909
8590910,880
8590911,880
8590913,880
8590914,880
8590915,1072
8590917,1009
8590918,1009
8590919,1042
8590921,1009
8590922,1042
8590923,1042
8590924,1008
8590925,1042
8590926,1042
8590927,1042
8590928,1042
8590929,1042
8590930,1042
8590933,1009
8590935,1042
8590937,1042
8590938,1009
8590939,1009
8590940,1008
8590942,1009
8590943,1008
8590945,1042
8590946,1009
8590947,1042
8590948,1042
8590949,1042
8590950,1043
8590951,1042
8590952,1009
8590953,1042
8590954,1009
8590955,1042
8590956,1009
8590957,1009
8590959,1009
8590960,1076
8590961,1042
8590963,1043
8590964,1042
8590965,1042
8590966,1042
8590967,1042
8590969,1009
8590970,1009
8590972,1042
8590973,1009
8590974,1009
8590975,1009
8590976,1042
8590977,1043
8590978,1009
8590979,1042
8590980,1043
8590981,1042
8590982,1042
8590983,1043
8590984,1042
8590985,1042
8590986,1009
8590987,1043
8590988,1043
8590989,1042
8590990,1042
8590991,1042
8590992,1009
8590993,1009
8590994,1009
8590995,1009
8590996,1042
8590997,1042
8590998,1042
8591000,1042
8591001,1076
8591002,1008
8591003,1042
8591004,1042
8591005,1042
8591006,1042
8591007,1042
8591008,1042
8591010,1043
8591011,1042
8591012,1042
8591013,1009
8591014,1042
8591015,1009
8591016,1042
8591017,1042
8591018,1042
8591019,1008
8591020,1043
8591021,1043
8591023,972
8591024,972
8591025,972
8591026,972
8591027,972
8591028,972
8591029,972
8591031,941
8591032,941
8591033,908
8591034,939
8591035,908
8591036,908
8591037,908
8591038,908
8591039,940
8591040,939
8591041,940
8591043,940
8591044,908
8591045,940
8591046,909
8591047,940
8591048,940
8591049,940
8591050,940
8591051,908
8591052,939
8591053,940
8591054,909
8591056,908
8591057,908
8591058,939
8591059,939
8591060,940
8591061,939
8591062,940
8591063,940
8591064,939
8591065,973
8591066,940
8591067,939
8591068,908
8591070,908
8591071,940
8591072,973
8591073,940
8591074,908
8591075,908
8591076,940
8591077,939
8591078,940
8591079,939
8591080,939
8591081,939
8591082,939
8591083,939
8591084,939
8591085,940
8591086,940
8591087,939
8591088,940
8591089,939
8591090,909
8591091,940
8591092,940
8591093,939
8591094,939
8591095,939
8591097,908
8591098,939
8591100,939
8591101,940
8591102,973
8591103,940
8591104,939
8591105,939
8591106,939
8591107,973
8591108,940
8591109,939
8591110,940
8591111,939
8591112,940
8591113,940
8591114,973
8591115,939
8591116,908
8591118,940
8591119,939
8591120,939
8591121,940
8591122,940
8591123,939
8591124,940
8591126,908
8591127,940
8591128,940
8591130,908
8591131,940
8591132,973
8591133,939
8591134,908
8591135,940
8591136,908
8591137,939
8591138,908
8591140,940
8591141,908
8591142,939
8591143,909
8591144,940
8591145,908
8591146,908
8591147,973
8591148,940
8591149,939
8591150,908
8591151,939
8591152,940
8591153,909
8591154,939
8591155,909
8591156,940
8591158,909
8591159,940
8591160,940
8591161,940
8591162,973
8591163,908
8591164,940
8591165,908
8591167,908
8591168,940
8591169,940
8591170,908
8591171,940
8591172,940
8591173,940
8591174,939
8591175,940
8591176,908
8591177,908
8591178,908
8591180,939
8591181,940
8591182,939
8591183,939
8591184,939
8591185,940
8591186,908
8591187,940
8591188,940
8591189,940
8591190,908
8591191,940
8591192,939
8591193,940
8591194,973
8591195,939
8591196,939
8591197,908
8591198,939
8591199,939
8591200,909
8591201,940
8591202,939
8591203,908
8591204,939
8591205,939
8591206,940
8591207,940
8591208,908
8591209,939
8591210,907
8591211,973
8591212,939
8591213,940
8591214,908
8591215,908
8591216,939
8591217,939
8591218,939
8591219,939
8591220,939
8591221,939
8591222,908
8591223,908
8591224,940
8591225,940
8591226,940
8591227,939
8591228,973
8591229,940
8591230,939
8591231,939
8591233,939
8591234,940
8591235,940
8591236,908
8591237,940
8591238,940
8591239,939
8591240,940
8591241,939
8591242,940
8591243,908
8591244,940
8591245,939
8591246,940
8591247,940
8591248,940
8591249,940
8591250,940
8591251,940
8591252,908
8591253,908
8591254,908
8591255,940
8591256,940
8591257,940
8591258,908
8591259,939
8591260,908
8591261,973
8591262,939
8591263,974
8591264,940
8591265,908
8591266,940
8591267,940
8591268,939
8591269,939
8591270,907
8591271,973
8591272,940
8591273,940
8591274,908
8591275,909
8591276,940
8591277,939
8591278,907
8591279,939
8591280,940
8591281,909
8591282,940
8591283,939
8591284,908
8591285,940
8591286,939
8591287,939
8591289,940
8591290,940
8591291,940
8591292,940
8591293,940
8591294,940
8591296,940
8591297,940
8591298,940
8591299,939
8591300,973
8591302,940
8591303,939
8591304,939
8591305,973
8591306,940
8591307,940
8591308,939
8591309,939
8591310,908
8591311,908
8591312,940
8591314,940
8591315,939
8591316,939
8591317,939
8591318,940
8591319,940
8591320,909
8591322,940
8591323,940
8591324,940
8591325,940
8591326,940
8591327,939
8591328,909
8591329,939
8591330,940
8591331,908
8591332,940
8591333,908
8591334,908
8591335,940
8591336,940
8591338,909
8591339,940
8591340,939
8591341,939
8591342,940
8591343,940
8591344,908
8591345,908
8591346,940
8591347,940
8591348,909
8591349,940
8591350,940
8591351,908
8591352,939
8591353,940
8591354,940
8591355,940
8591357,939
8591358,909
8591360,973
8591361,908
8591362,940
8591363,908
8591364,939
8591365,939
8591366,939
8591367,939
8591368,939
8591369,939
8591370,907
8591371,908
8591372,908
8591373,940
8591374,908
8591375,939
8591376,940
8591377,940
8591378,939
8591379,940
8591380,940
8591381,939
8591382,940
8591383,940
8591384,939
8591385,939
8591386,940
8591387,939
8591388,938
8591389,973
8591390,908
8591391,940
8591392,939
8591393,940
8591394,939
8591396,973
8591397,939
8591398,908
8591399,973
8591400,973
8591401,908
8591402,908
8591403,940
8591404,939
8591405,939
8591406,940
8591407,909
8591408,908
8591410,939
8591411,940
8591412,939
8591413,908
8591414,939
8591415,939
8591416,940
8591417,940
8591418,940
8591419,940
8591420,940
8591421,939
8591423,908
8591424,973
8591425,940
8591427,939
8591428,908
8591429,939
8591430,939
8591431,908
8591432,973
8591433,940
8591434,908
8591435,908
8591436,908
8591437,940
8591438,973
8591439,939
8591440,939
8591441,908
8591442,973
8591443,973
8591444,939
8591445,973
8591446,908
8591447,939
8591448,908
8591449,1377
8591450,1377
8591452,1376
8591453,1376
8591454,1377
8591455,1377
8591456,1377
8591458,1376
8591459,1377
8591460,1376
8591461,1377
8591462,1376
8591463,1377
8591464,1377
8591465,1376
8591466,1377
8591467,1377
8591469,1376
8591470,1403
8591475,1162
8591476,1163
8591477,1162
8591478,1128
8591479,1128
8591480,1187
8591481,1187
8591482,1187
8591483,1152
8591484,1152
8591485,1152
8591486,1152
8591488,1187
8591489,1187
8591490,1151
8591491,1151
8591492,1151
8591493,1151
8591494,1151
8591495,1151
8591496,1151
8591497,1151
8591498,1187
8591499,1187
8591500,1152
8591501,1152
8591502,1152
8591504,1151
8591505,1187
8591506,1155
8591507,1155
8591508,1050
8591509,1050
8591510,1050
8591511,1050
8591512,1050
8591513,1050
8591514,1050
8591515,1050
8591516,1050
8591517,1050
8591518,1050
8591519,1050
8591520,1050
8591521,1050
8591522,1050
8591523,1050
8591524,1050
8591525,1050
8591526,1050
8591527,1050
8591528,1050
8591529,1050
8591530,1050
8591531,1050
8591532,1016
8591533,1016
8591534,1016
8591535,1016
8591536,1016
8591537,1016
8591538,1016
8591539,1016
8591540,1016
8591541,1016
8591542,953
8591543,952
8591544,1050
8591545,1050
8591546,1050
8591547,1050
8591548,1050
8591549,1050
8591550,1050
8591551,1050
8591553,1050
8591554,1050
8591555,1085
8591557,1085
8591558,1085
8591559,1085
8591560,1085
8591561,1050
8591562,1085
8591563,1085
8591564,1050
8591565,1016
8591566,1016
8591567,1016
8591568,1050
8591569,1050
8591573,1153
8591574,1153
8591575,1153
8591577,1154
8591578,1154
8591579,1154
8591580,1154
8591581,1154
8591582,1154
8591583,1154
8591584,1154
8591585,1154
8591586,1154
8591587,1154
8591588,1154
8591590,1154
8591591,1154
8591592,1154
8591593,1154
8591594,1154
8591595,1154
8591596,1154
8591597,1154
8591598,1154
8591599,1154
8591600,1154
8591601,1154
8591602,1153
8591603,1154
8591605,1153
8591606,1153
8591609,1154
8591610,1154
8591611,1154
8591612,1154
8591613,1154
8591614,1153
8591615,1154
8591616,1154
8591618,1153
8591619,1154
8591621,1154
8591622,1154
8591623,1154
8591624,1154
8591625,1154
8591626,1154
8591627,1118
8591628,1118
8591629,1153
8591630,1153
8591631,1153
8591632,1153
8591633,1153
8591634,1153
8591635,1153
8591637,1153
8591638,1153
8591639,1153
8591640,1153
8591642,1154
8591643,1154
8591644,1154
8591645,1154
8591646,1154
8591647,1154
8591648,1154
8591649,1154
8591650,1154
8591651,1154
8591652,1154
8591653,1154
8591654,1154
8591656,1154
8591657,1218
8591658,1218
8591659,1218
8591660,1182
8591661,1218
8591663,1218
8591664,1218
8591666,1218
8591668,1218
8591669,1218
8591670,1218
8591671,1218
8591672,1218
8591673,1218
8591674,1218
8591676,1218
8591677,1218
8591678,1218
8591679,1218
8591680,1218
8591681,1218
8591682,1218
8591683,1218
8591684,517
8591686,198
8591687,297
8591688,848
8591700,874
8591701,873
8591703,874
8591704,874
8591705,874
8591706,873
8591707,801
8591708,831
8591709,831
8591710,856
8591713,1116
8591714,1116
8591715,1116
8591716,1191
8591717,1154
8591718,1191
8591719,1434
8591720,1434
8591721,1434
8591722,1105
8591723,1071
8591724,1105
8591725,1105
8591726,1105
8591727,1105
8591728,1105
8591729,1105
8591730,1105
8591731,1105
8591732,1071
8591733,1105
8591734,1071
8591735,1071
8591736,1105
8591737,1105
8591738,1105
8591739,1071
8591740,1071
8591741,1071
8591742,1105
8591743,1105
8591744,1105
8591745,1071
8591746,1071
8591747,1071
8591748,1071
8591749,1071
8591750,1071
8591751,1071
8591752,1105
8591753,1071
8591754,1071
8591755,903
8591756,391
8591757,391
8591758,967
8591759,933
8591760,967
8591761,967
8591762,967
8591763,967
8591764,967
8591765,967
8591766,297
8591767,297
8591769,488
8591770,555
8591771,410
8591772,411
8591773,410
8591774,647
8591775,1376
8591776,1377
8591778,1374
8591781,359
8591782,456
8591783,456
8591784,456
8591785,487
8591787,487
8591788,647
8591789,713
8591790,713
8591791,1182
8591792,1218
8591793,1154
8591794,1154
8591795,1118
8591796,1154
8591797,1154
8591798,1154
8591799,1154
8591800,1118
8591801,1118
8591802,1153
8591803,1154
8591804,1154
8591805,1154
8591806,166
8591807,166
8591808,128
8591809,1383
8591810,1407
8591811,1383
8591816,1383
8591817,846
8591818,90
8591819,1375
8591820,191
8591821,191
8591822,191
8591823,163
8591824,939
8591825,1006
8591826,973
8591828,1006
8591829,880
8591830,940
8591831,973
8591832,973
8591833,880
8591834,191
8591835,1008
8591836,68
8591837,904
8591838,936
8591839,544
8591840,178
8591843,207
8591844,240
8591845,208
8591849,1509
8591850,1445
8591851,1445
8591852,1445
8591853,1445
8591854,1445
8591855,331
8591857,1006
8591858,1105
8591863,1013
8591864,147
8591865,147
8591867,1309
8591868,935
8591869,1105
8591872,1445
8591873,1445
8591876,1445
8591886,553
8591887,552
8591888,552
8591889,552
8591890,932
8591891,855
8591893,880
8591896,908
8591897,133
8591898,936
8591899,959
8591900,964
8591901,964
8591902,166
8591903,972
8591904,124
8591905,124
8591906,1247
8591907,1277
8591908,511
8591909,511
8591910,511
8591911,511
8591912,511
8591913,511
8591914,512
8591915,512
8591916,512
8591917,511
8591918,511
8591919,511
8591920,511
8591921,511
8591922,511
8591923,511
8591924,511
8591925,511
8591926,511
8591927,511
8591928,511
8591929,511
8591930,79
8591931,79
8591933,79
8591934,124
8591935,79
8591936,80
8591937,80
8591939,79
8591940,92
8591944,79
8591945,79
8591946,79
8591947,79
8591948,79
8591949,79
8591950,79
8591951,79
8591952,79
8591953,79
8591954,79
8591955,79
8591956,79
8591957,79
8591958,79
8591959,79
8591960,79
8591961,79
8591962,91
8591963,91
8591964,91
8591965,91
8591966,91
8591967,91
8591968,104
8591969,91
8591970,103
8591971,91
8591973,123
8591975,123
8591976,103
8591977,91
8591978,90
8591979,90
8591980,91
8591981,90
8591982,91
8591983,90
8591984,91
8591985,90
8591986,90
8591987,91
8591988,90
8591989,90
8591990,90
8591991,90
8591992,91
8591993,91
8591994,91
8591995,79
8591996,91
8591997,91
8591998,91
8591999,90
8592000,91
8592001,90
8592002,91
8592003,91
8592004,90
8592005,90
8592006,104
8592008,91
8592009,90
8592010,90
8592011,90
8592012,90
8592015,104
8592016,91
8592017,91
8592018,91
8592019,91
8592020,90
8592021,90
8592022,90
8592023,90
8592024,90
8592025,91
8592026,90
8592027,90
8592028,90
8592029,90
8592030,91
8592031,91
8592032,91
8592033,91
8592034,91
8592035,91
8592036,90
8592037,104
8592038,90
8592039,90
8592040,90
8592041,90
8592042,90
8592043,90
8592044,90
8592045,90
8592046,90
8592047,91
8592048,91
8592049,79
8592050,90
8592051,90
8592052,90
8592053,91
8592054,91
8592055,91
8592056,91
8592057,91
8592058,103
8592059,91
8592060,91
8592061,90
8592062,90
8592063,91
8592064,90
8592065,91
8592066,91
8592067,91
8592068,79
8592070,104
8592071,91
8592072,90
8592073,104
8592074,90
8592075,90
8592076,91
8592077,90
8592078,91
8592079,90
8592080,90
8592081,91
8592082,91
8592083,90
8592084,90
8592085,91
8592086,90
8592087,91
8592088,91
8592089,91
8592090,90
8592091,91
8592092,91
8592093,90
8592094,91
8592095,90
8592096,90
8592097,90
8592098,90
8592099,91
8592100,104
8592101,103
8592102,91
8592103,79
8592104,91
8592105,79
8592106,79
8592107,91
8592108,90
8592109,91
8592110,90
8592111,91
8592112,91
8592113,90
8592114,79
8592115,91
8592116,91
8592117,104
8592118,91
8592119,91
8592120,91
8592121,90
8592122,90
8592123,90
8592124,91
8592125,90
8592126,91
8592127,91
8592128,91
8592129,90
8592130,104
8592131,91
8592132,91
8592133,90
8592134,90
8592135,91
8592136,91
8592137,91
8592138,91
8592139,91
8592140,91
8592141,91
8592142,91
8592143,91
8592144,104
8592145,103
8592146,103
8592147,103
8592148,103
8592149,103
8592150,103
8592151,103
8592152,103
8592153,103
8592154,103
8592155,103
8592156,103
8592157,103
8592158,103
8592159,103
8592160,103
8592161,103
8592162,103
8592163,103
8592164,103
8592165,125
8592167,103
8592168,90
8592169,103
8592170,90
8592171,103
8592172,90
8592173,91
8592175,91
8592176,91
8592177,103
8592178,79
8592179,79
8592180,79
8592181,91
8592182,90
8592183,90
8592184,79
8592185,90
8592186,90
8592187,91
8592188,90
8592189,90
8592190,90
8592191,90
8592192,79
8592193,90
8592194,103
8592195,90
8592196,90
8592197,90
8592198,90
8592199,90
8592200,79
8592201,79
8592202,79
8592203,79
8592204,79
8592205,79
8592206,79
8592207,79
8592208,79
8592209,79
8592210,79
8592211,79
8592212,79
8592213,79
8592214,79
8592215,79
8592216,79
8592217,79
8592218,79
8592219,79
8592220,79
8592221,79
8592222,79
8592223,79
8592224,124
8592225,124
8592226,79
8592227,79
8592228,103
8592229,123
8592230,123
8592231,123
8592232,123
8592233,103
8592234,123
8592238,1113
8592239,79
8592240,79
8592241,79
8592242,79
8592243,79
8592244,79
8592246,69
8592248,79
8592249,69
8592250,69
8592251,68
8592252,68
8592253,68
8592254,69
8592255,79
8592257,68
8592258,68
8592259,68
8592260,68
8592261,68
8592262,68
8592263,68
8592264,68
8592266,68
8592267,68
8592268,68
8592269,68
8592270,68
8592271,68
8592272,68
8592273,68
8592274,68
8592276,68
8592277,68
8592278,68
8592279,68
8592280,68
8592281,68
8592282,68
8592283,68
8592284,68
8592285,58
8592286,1037
8592287,1037
8592289,1037
8592290,1037
8592291,1037
8592292,1037
8592293,1037
8592294,1070
8592295,1070
8592296,1070
8592297,1070
8592298,1070
8592300,1070
8592304,591
8592305,591
8592306,591
8592307,591
8592308,473
8592309,474
8592310,474
8592311,474
8592312,474
8592313,474
8592314,474
8592315,474
8592316,474
8592317,474
8592318,474
8592319,540
8592320,540
8592321,527
8592322,495
8592325,527
8592327,560
8592328,527
8592329,527
8592330,527
8592331,560
8592332,560
8592339,561
8592350,527
8592353,560
8592354,560
8592355,560
8592356,560
8592357,560
8592362,206
8592364,272
8592365,297
8592366,297
8592367,297
8592368,297
8592369,297
8592370,297
8592371,297
8592372,297
8592373,297
8592374,297
8592375,297
8592376,297
8592377,297
8592378,297
8592379,297
8592380,297
8592381,297
8592382,297
8592383,297
8592384,297
8592385,297
8592386,297
8592387,297
8592388,297
8592389,297
8592393,297
8592394,999
8592395,999
8592396,999
8592397,999
8592398,999
8592399,999
8592400,999
8592401,999
8592402,999
8592403,1000
8592404,966
8592405,902
8592407,1066
8592408,1000
8592409,1000
8592410,999
8592412,1000
8592413,1000
8592414,1000
8592415,1000
8592416,1000
8592417,1000
8592418,1000
8592419,1000
8592420,1000
8592421,966
8592423,901
8592424,901
8592425,901
8592426,901
8592427,901
8592428,901
8592429,901
8592430,873
8592431,873
8592432,873
8592433,901
8592442,494
8592449,657
8592450,462
8592452,526
8592455,493
8592456,335
8592457,364
8592458,364
8592459,335
8592460,364
8592461,364
8592462,365
8592463,365
8592464,335
8592466,365
8592467,364
8592468,364
8592469,335
8592470,364
8592471,335
8592473,364
8592474,364
8592475,335
8592476,335
8592477,335
8592478,364
8592479,364
8592480,364
8592481,364
8592482,364
8592483,364
8592484,335
8592485,364
8592486,334
8592488,364
8592490,334
8592491,365
8592492,365
8592493,1013
8592494,1013
8592495,1013
8592496,1013
8592498,979
8592499,979
8592500,979
8592501,979
8592502,979
8592503,979
8592504,979
8592505,979
8592506,979
8592507,979
8592508,979
8592509,979
8592510,979
8592511,979
8592512,979
8592513,1013
8592515,979
8592516,1013
8592517,979
8592518,979
8592519,979
8592521,1013
8592522,1013
8592523,1013
8592524,979
8592525,979
8592526,1013
8592527,979
8592528,979
8592529,1013
8592530,979
8592531,1013
8592532,979
8592533,979
8592534,979
8592535,979
8592536,979
8592537,979
8592538,979
8592539,1013
8592540,979
8592541,1013
8592542,979
8592543,1013
8592544,979
8592545,979
8592546,979
8592547,1013
8592548,979
8592549,1013
8592551,1013
8592552,979
8592553,979
8592554,979
8592555,1013
8592556,979
8592557,979
8592558,979
8592559,1013
8592560,979
8592561,979
8592562,1013
8592563,979
8592564,1013
8592565,1013
8592567,979
8592568,979
8592569,979
8592570,979
8592571,979
8592572,979
8592573,979
8592574,979
8592575,1013
8592576,979
8592577,979
8592578,1013
8592579,1013
8592580,1013
8592581,1013
8592582,979
8592583,979
8592584,1013
8592585,1013
8592586,1013
8592587,979
8592588,979
8592589,979
8592590,979
8592591,1500
8592592,1500
8592593,1486
8592594,1486
8592595,1486
8592596,1486
8592597,1486
8592598,1486
8592599,1486
8592600,1486
8592601,1486
8592602,1486
8592603,1486
8592604,1486
8592605,1486
8592606,1486
8592607,1470
8592608,1486
8592609,1486
8592610,1486
8592611,1486
8592612,1486
8592613,1486
8592614,1486
8592617,979
8592618,192
8592619,6
8592620,6
8592621,32
8592622,32
8592623,32
8592624,32
8592625,32
8592626,32
8592627,3
8592628,3
8592629,3
8592630,3
8592631,3
8592632,2
8592634,3
8592635,2
8592636,2
8592637,2
8592638,3
8592639,2
8592640,10
8592641,10
8592642,10
8592643,10
8592644,10
8592645,12
8592646,12
8592647,12
8592648,12
8592649,12
8592650,5
8592651,6
8592652,5
8592654,6
8592655,6
8592656,5
8592657,5
8592658,5
8592659,5
8592660,11
8592661,5
8592662,5
8592663,5
8592664,5
8592665,5
8592667,11
8592668,11
8592669,11
8592670,11
8592673,11
8592674,11
8592675,11
8592676,11
8592677,11
8592678,11
8592679,11
8592680,11
8592682,11
8592684,5
8592685,5
8592686,3
8592687,3
8592688,2
8592689,2
8592690,3
8592691,21
8592692,20
8592693,21
8592694,21
8592695,21
8592696,21
8592697,21
8592698,21
8592699,21
8592700,21
8592701,21
8592702,20
8592703,21
8592704,21
8592705,21
8592706,21
8592707,21
8592708,21
8592709,21
8592711,21
8592713,21
8592714,21
8592715,21
8592716,21
8592717,31
8592718,21
8592719,31
8592720,13
8592721,13
8592722,13
8592723,13
8592724,22
8592725,22
8592726,22
8592727,22
8592728,22
8592729,22
8592730,22
8592731,21
8592732,31
8592733,22
8592734,22
8592735,31
8592736,22
8592737,22
8592738,31
8592740,21
8592741,21
8592742,21
8592743,21
8592744,21
8592745,21
8592746,21
8592747,21
8592748,21
8592749,21
8592750,21
8592751,21
8592752,21
8592753,21
8592754,11
8592755,11
8592756,5
8592757,11
8592758,11
8592759,5
8592760,22
8592761,32
8592762,31
8592763,31
8592764,22
8592765,22
8592766,3
8592767,3
8592768,3
8592769,3
8592770,3
8592771,4
8592773,21
8592774,11
8592775,12
8592776,11
8592777,21
8592778,21
8592779,11
8592780,11
8592782,11
8592785,12
8592786,11
8592788,12
8592789,11
8592790,21
8592791,12
8592792,11
8592793,11
8592794,11
8592795,12
8592796,11
8592797,11
8592798,12
8592799,11
8592801,11
8592802,11
8592803,21
8592804,11
8592805,11
8592806,21
8592808,12
8592809,12
8592810,21
8592811,11
8592812,11
8592813,11
8592815,21
8592816,11
8592818,11
8592819,11
8592820,21
8592822,11
8592823,21
8592824,21
8592825,12
8592826,12
8592827,11
8592828,11
8592830,21
8592831,11
8592832,12
8592833,21
8592834,12
8592835,11
8592836,11
8592837,11
8592838,11
8592839,11
8592840,12
8592841,11
8592842,11
8592843,12
8592844,11
8592845,12
8592846,21
8592847,12
8592848,11
8592849,21
8592850,12
8592851,11
8592852,12
8592853,11
8592854,21
8592855,12
8592856,21
8592857,11
8592858,11
8592859,12
8592860,11
8592861,12
8592862,11
8592863,12
8592864,21
8592865,21
8592866,21
8592867,12
8592868,11
8592869,11
8592870,21
8592871,21
8592873,11
8592874,11
8592875,12
8592876,21
8592878,11
8592879,11
8592880,12
8592881,11
8592883,21
8592885,11
8592886,11
8592887,11
8592888,12
8592889,12
8592890,11
8592891,11
8592892,11
8592893,12
8592894,21
8592895,12
8592896,21
8592898,11
8592899,12
8592900,21
8592902,12
8592903,12
8592904,11
8592905,12
8592906,11
8592907,21
8592908,11
8592909,11
8592910,21
8592911,12
8592912,21
8592913,12
8592914,12
8592915,11
8592916,12
8592917,12
8592918,21
8592919,12
8592920,11
8592921,12
8592922,12
8592923,11
8592924,21
8592925,21
8592927,21
8592928,12
8592929,12
8592930,22
8592932,22
8592933,22
8592934,22
8592935,12
8592936,12
8592937,12
8592938,12
8592939,12
8592940,12
8592941,12
8592942,12
8592943,12
8592944,12
8592945,12
8592946,12
8592947,12
8592948,12
8592949,12
8592950,12
8592951,12
8592952,12
8592953,12
8592954,31
8592955,31
8592956,31
8592957,32
8592958,32
8592959,31
8592960,31
8592961,40
8592962,31
8592963,31
8592964,31
8592965,31
8592966,40
8592967,31
8592968,31
8592969,31
8592970,31
8592971,5
8592972,5
8592973,5
8592975,11
8592977,11
8592978,11
8592979,11
8592980,11
8592981,11
8592982,11
8592983,11
8592984,11
8592985,11
8592986,11
8592988,11
8592991,11
8592992,11
8592993,11
8592994,11
8592995,11
8592996,11
8592998,11
8592999,31
8593001,31
8593002,31
8593003,31
8593004,31
8593005,31
8593006,31
8593007,31
8593008,12
8593010,12
8593011,6
8593012,12
8593013,6
8593014,12
8593015,6
8593018,6
8593019,12
8593021,12
8593022,6
8593023,7
8593025,6
8593026,6
8593027,11
8593028,11
8593029,11
8593030,11
8593031,11
8593032,11
8593033,11
8593034,11
8593035,11
8593037,11
8593038,11
8593039,11
8593041,13
8593042,11
8593043,11
8593044,5
8593045,5
8593046,5
8593047,5
8593048,5
8593049,5
8593050,11
8593051,11
8593052,10
8593053,11
8593054,11
8593055,11
8593056,11
8593057,11
8593058,11
8593059,11
8593060,11
8593061,11
8593062,11
8593063,11
8593064,11
8593065,11
8593067,11
8593068,11
8593069,11
8593070,11
8593071,11
8593072,11
8593073,11
8593074,12
8593075,12
8593076,12
8593077,12
8593078,12
8593079,30
8593080,30
8593081,31
8593082,31
8593083,30
8593085,30
8593086,30
8593087,31
8593088,3
8593089,3
8593090,3
8593091,6
8593092,6
8593093,6
8593094,6
8593095,4
8593096,6
8593097,6
8593098,6
8593099,6
8593100,6
8593101,6
8593102,6
8593103,6
8593104,6
8593105,6
8593106,21
8593107,21
8593108,21
8593109,21
8593110,21
8593111,21
8593112,21
8593113,21
8593114,21
8593115,21
8593116,21
8593117,21
8593118,21
8593119,21
8593120,21
8593121,21
8593122,21
8593123,20
8593124,21
8593125,11
8593126,11
8593127,20
8593128,21
8593129,21
8593130,21
8593131,21
8593132,21
8593133,21
8593134,21
8593135,21
8593136,21
8593137,11
8593138,11
8593139,12
8593141,12
8593142,11
8593143,6
8593144,12
8593146,6
8593147,11
8593148,11
8593149,6
8593150,6
8593151,6
8593152,12
8593154,11
8593155,12
8593156,6
8593157,12
8593158,12
8593159,11
8593161,12
8593162,11
8593163,6
8593165,12
8593166,6
8593167,11
8593168,6
8593169,12
8593170,11
8593171,11
8593172,6
8593173,6
8593174,11
8593175,6
8593176,6
8593177,6
8593178,11
8593179,6
8593180,6
8593181,22
8593182,13
8593183,23
8593184,22
8593185,13
8593186,22
8593187,22
8593188,23
8593189,23
8593190,23
8593191,22
8593192,20
8593193,20
8593194,11
8593195,20
8593196,11
8593198,20
8593199,11
8593200,20
8593201,20
8593202,20
8593203,20
8593204,20
8593205,20
8593206,20
8593207,20
8593208,11
8593209,20
8593210,20
8593211,20
8593212,20
8593213,20
8593214,20
8593216,20
8593218,2
8593219,32
8593220,12
8593222,13
8593225,13
8593226,13
8593227,4
8593228,7
8593229,7
8593230,4
8593231,7
8593232,5
8593235,5
8593236,4
8593237,4
8593238,4
8593241,32
8593242,12
8593243,12
8593244,2
8593245,2
8593247,1043
8593249,91
8593250,970
8593251,1003
8593252,364
8593253,364
8593254,364
8593255,519
8593256,519
8593257,519
8593258,519
8593259,519
8593260,519
8593261,519
8593262,519
8593263,517
8593264,517
8593265,517
8593266,519
8593267,485
8593268,517
8593269,517
8593270,582
8593271,517
8593272,584
8593273,584
8593274,584
8593275,261
8593276,228
8593277,228
8593278,261
8593279,261
8593280,228
8593281,228
8593282,228
8593283,261
8593284,228
8593285,261
8593286,260
8593287,261
8593288,228
8593289,261
8593290,261
8593291,228
8593292,228
8593293,228
8593295,420
8593296,331
8593298,299
8593300,299
8593301,267
8593303,451
8593304,421
8593306,421
8593307,449
8593308,480
8593309,389
8593310,390
8593311,513
8593312,449
8593313,1486
8593315,364
8593316,335
8593317,335
8593318,364
8593319,364
8593320,364
8593321,364
8593322,335
8593323,364
8593324,365
8593325,335
8593326,364
8593327,364
8593328,364
8593329,335
8593330,364
8593331,335
8593332,364
8593333,364
8593334,335
8593335,364
8593336,335
8593337,364
8593338,364
8593339,335
8593340,335
8593341,335
8593342,364
8593343,364
8593344,335
8593345,364
8593346,335
8593347,364
8593348,365
8593349,364
8593350,364
8593351,335
8593352,365
8593353,364
8593354,365
8593355,365
8593356,364
8593357,364
8593358,364
8593359,335
8593362,335
8593363,335
8593364,364
8593365,335
8593366,364
8593367,335
8593368,364
8593369,364
8593370,364
8593372,364
8593373,335
8593374,335
8593375,364
8593376,335
8593377,335
8593378,364
8593379,335
8593380,335
